SECTION,STATION,SIGNAL NAME,CUMMULATIVE DISTANT(IN Meter)
BSP-KTES,JTI,CLF DIST,146856.1
BSP-KTES,JTI,CLF INNR DIST,147888.1
BSP-KTES,JTI,CLF HOME,148938.1
BSP-KTES,CLF,CLF STR,150421.1
BSP-KTES,CLF,CLF INT STR,151218.1
BSP-KTES,CLF,CLF ADV STR,151425.1
BSP-KTES,CLF,APR DIST,152156.1
BSP-KTES,CLF,APR INNR DIST,153234.1
BSP-KTES,CLF,NEU SEC,153661.1
BSP-KTES,CLF,APR HOME,154186.1
BSP-KTES,CLF,APR R HOME,154689.1
BSP-KTES,APR,APR STR,156078.1
BSP-KTES,APR,APR ADV STR,156440.1
BSP-KTES,APR,IB-INR-DIST,157148.1
BSP-KTES,APR,IB,158159.1
BSP-KTES,APR,AAL DIST,165215.1
BSP-KTES,APR,AAL INNR DIST,166230.1
BSP-KTES,APR,AAL HOME,167291.1
BSP-KTES,AAL,AAL STR,168659.1
BSP-KTES,AAL,AAL ADV STR,169044.1
BSP-KTES,AAL,AAL GATE SIG,169604.1
BSP-KTES,AAL,IB-INR-DIST,169969.1
BSP-KTES,AAL,IB,170945.1
BSP-KTES,AAL,BUH DIST,173302.1
BSP-KTES,AAL,BUH INNR DIST,174307.1
BSP-KTES,AAL,BUH HOME,176069.1
BSP-KTES,BUH,BUH STR,177361.1
BSP-KTES,BUH,BUH ADV STR,177637.1
BSP-KTES,BUH,IB DIST,180046.1
BSP-KTES,BUH,IB-INR-DIST,181110.1
BSP-KTES,BUH,IB,182144.1
BSP-KTES,BUH,SNGP DIST,187731.1
BSP-KTES,BUH,SNGP INNR DIST,188730.1
BSP-KTES,BUH,SNGP HOME,189766.1
BSP-KTES,SNGP,SNGP STR,190886.1
BSP-KTES,SNGP,SNGP ADV STR,191127.1
BSP-KTES,SNGP,SDL DIST,192704.1
BSP-KTES,SNGP,SDL INNR DIST,193891.1
BSP-KTES,SNGP,SDL HOME,195002.1
BSP-KTES,SDL,SDL STR,196657.1
BSP-KTES,SDL,SDL ADV STR,197223.1
BSP-KTES,SDL,IB DIST,198341.1
BSP-KTES,SDL,IB-INR-DIST,199365.1
BSP-KTES,SDL,IB,200402.1
BSP-KTES,SDL,NEU SEC,200859.1
BSP-KTES,SDL,BDWA DIST,202230.1
BSP-KTES,SDL,BDWA INNR DIST,203277.1
BSP-KTES,SDL,BDWA HOME,204232.1
BSP-KTES,BDWA,BDWA STR,205403.1
BSP-KTES,BDWA,BDWA ADV STR,205679.1
BSP-KTES,BDWA,IB DIST,209832.1
BSP-KTES,BDWA,IB-INNR-DIST,210895.1
BSP-KTES,BDWA,IB,211965.1
BSP-KTES,BDWA,GGT DIST,214572.1
BSP-KTES,BDWA,GGT INNR DIST,215623.1
BSP-KTES,BDWA,GGT HOME,216622.1
BSP-KTES,GGT,GGT STR,217882.1
BSP-KTES,GGT,GGT ADV STR,218195.1
BSP-KTES,GGT,GATE DIST,219438.1
BSP-KTES,GGT,GATE INNR DIST,220459.1
BSP-KTES,GGT,GATE SIG,221730.1
BSP-KTES,GGT,L XING:,221914.1
BSP-KTES,GGT,IB-INR-DIST,222281.1
BSP-KTES,GGT,IB,223703.1
BSP-KTES,GGT,MDXR DIST,225468.1
BSP-KTES,GGT,MDXR INNR DIST,226511.1
BSP-KTES,GGT,MDXR HOME,227520.1
BSP-KTES,MDXR,MDXR STR,228707.1
BSP-KTES,MDXR,MDXR ADV STR,229091.1
BSP-KTES,MDXR,BRS DIST,230440.1
BSP-KTES,MDXR,BRS INNR DIST,231579.1
BSP-KTES,MDXR,BRS HOME,232634.1
BSP-KTES,BRS,BRS STR,234195.1
BSP-KTES,BRS,BRS ADV STR,234637.1
BSP-KTES,BRS,GATE DIST,237445.1
BSP-KTES,BRS,GATE INNR DIST,238516.1
BSP-KTES,BRS,GATE SIG,239497.1
BSP-KTES,BRS,L XING:,239685.1
BSP-KTES,BRS,NRZB HOME,240110.1
BSP-KTES,NRZB,NRZB STR,241537.1
BSP-KTES,NRZB,NRZB ADV STR,241802.1
BSP-KTES,NRZB,GATE INNR DIST,243148.1
BSP-KTES,NRZB,GATE SIG,244143.1
BSP-KTES,NRZB,NEU SEC,244713.1
BSP-KTES,NRZB,IB,245050.1
BSP-KTES,NRZB,KKI DIST,248282.1
BSP-KTES,NRZB,KKI INNR DIST,249298.1
BSP-KTES,NRZB,KKI HOME,250274.1
BSP-KTES,KKI,KKI STR,251462.1
BSP-KTES,KKI,KKI ADV STR,251826.1
BSP-KTES,KKI,IB DIST,253619.1
BSP-KTES,KKI,IB-INR-DIST,254618.1
BSP-KTES,KKI,IB,255640.1
BSP-KTES,KKI,GATE SIG,256662.1
BSP-KTES,KKI,L XING:,256841.1
BSP-KTES,KKI,UMR DIST,260981.1
BSP-KTES,KKI,UMR INNR DIST,262182.1
BSP-KTES,KKI,UMR HOME,263148.1
BSP-KTES,UMR,UMR STR,264512.1
BSP-KTES,UMR,UMR INT STR,265043.1
BSP-KTES,UMR,L XING:,265216.1
BSP-KTES,UMR,UMR ADV STR,265519.1
BSP-KTES,UMR,IB DIST,266494.1
BSP-KTES,UMR,IB-INR-DIST,267463.1
BSP-KTES,UMR,IB,268513.1
BSP-KTES,UMR,LOA DIST,271171.1
BSP-KTES,UMR,LOA INNR DIST,272146.1
BSP-KTES,UMR,LOA HOME,273143.1
BSP-KTES,LOA,LOA STR,274186.1
BSP-KTES,LOA,LOA ADV STR,274514.1
BSP-KTES,LOA,IB DIST,275863.1
BSP-KTES,LOA,IB-INR-DIST,276883.1
BSP-KTES,LOA,IB,277894.1
BSP-KTES,LOA,L XING:,279645.1
BSP-KTES,LOA,CHD DIST,280124.1
BSP-KTES,LOA,CHD INNR DIST,281078.1
BSP-KTES,LOA,CHD HOME,282093.1
BSP-KTES,CHD,CHD STR,283218.1
BSP-KTES,CHD,CHD ADV STR,283469.1
BSP-KTES,CHD,VYK DIST,289704.1
BSP-KTES,CHD,VYK INNR DIST,290658.1
BSP-KTES,CHD,VYK HOME,291743.1
BSP-KTES,VYK,VYK STR,292666.1
BSP-KTES,VYK,VYK ADV STR,292902.1
BSP-KTES,VYK,NEU SEC,295493.1
BSP-KTES,VYK,RPD DIST,296634.1
BSP-KTES,VYK,RPD INNR DIST,297943.1
BSP-KTES,VYK,RPD HOME,299122.1
BSP-KTES,RPD,RPD STR,300362.1
BSP-KTES,RPD,RPD ADV STR,300993.1
BSP-KTES,RPD,IB DIST,303335.1
BSP-KTES,RPD,IB-INR-DIST,304442.1
BSP-KTES,RPD,IB,305493.1
BSP-KTES,RPD,JLW DIST,308045.1
BSP-KTES,RPD,JLW INNR DIST,309660.1
BSP-KTES,RPD,JLW HOME,310812.1
BSP-KTES,RPD,L XING:,311570.1
BSP-KTES,JLW,JLW STR,312506.1
BSP-KTES,JLW,JLW ADV STR,313227.1
BSP-KTES,JLW,INNR DIST,314124.1
BSP-KTES,JLW,L XING:,314666.1
BSP-KTES,JLW,NKJ HOME,315151.1
BSP-KTES,JLW,NKJ R HOME,316234.1
BSP-KTES,JLW,NKJ R HOME,317079.1
BSP-KTES,JLW,NKJ STR,317978.1
BSP-KTES,JLW,B CABIN HOME,318460.1
BSP-KTES,JLW,B CABIN ADV STR,319062.1
BSP-KTES,JLW,A CABIN HOME,320136.1
BSP-KTES,NKJ,A CABIN STR,320817.1
BSP-KTES,NKJ,A CABIN ADV STR,321238.1
BSP-KTES,NKJ,KTES HOME,322240.1
BSP-KTES,KTES,KTES STR,323085.1
KTE-BSP,KTE,KTE STR,0
KTE-BSP,KTE,KTE ADV STR,397
KTE-BSP,KTE,A CABIN HOME,2066
KTE-BSP,KTE,A CABIN STR,2789
KTE-BSP,KTE,A CABIN ADV STR,3532
KTE-BSP,KTE,B CABIN HOME,3546
KTE-BSP,KTE,B CABIN STR,4447
KTE-BSP,KTE,NKJ HOME,5238
KTE-BSP,NKJ,C CABIN  STR,6668
KTE-BSP,NKJ,NKJ INT STR,7343
KTE-BSP,NKJ,NKJ ADV STR,8076
KTE-BSP,NKJ,L XING:,8861
KTE-BSP,NKJ,JLW INNR DIST,9116
KTE-BSP,NKJ,JLW HOME,10138
KTE-BSP,JLW,JLW STR,11751
KTE-BSP,JLW,L XING:,11901
KTE-BSP,JLW,JLW ADV STR,12496
KTE-BSP,JLW,IB DIST,16140
KTE-BSP,JLW,IB-INR-DIST,17178
KTE-BSP,JLW,IB,18222
KTE-BSP,JLW,RPD DIST,20111
KTE-BSP,JLW,RPD INNR DIST,21141
KTE-BSP,JLW,RPD HOME,22144
KTE-BSP,JLW,L XING:,22902
KTE-BSP,RPD,RPD STR,23788
KTE-BSP,RPD,RPD ADV STR,24116
KTE-BSP,RPD,NEU SEC,27817
KTE-BSP,RPD,VYK DIST,28100
KTE-BSP,RPD,VYK INNR DIST,29150
KTE-BSP,RPD,VYK HOME,30175
KTE-BSP,VYK,VKY STR,31271
KTE-BSP,VYK,CHD DIST,37314
KTE-BSP,VYK,CHD INNR DIST,38312
KTE-BSP,VYK,CHD HOME,39385
KTE-BSP,CHD,CHD STR,40995
KTE-BSP,CHD,CHD ADV STR,41281
KTE-BSP,CHD,IB DIST,44117
KTE-BSP,CHD,IB-INR-DIST,45145
KTE-BSP,CHD,IB,46139
KTE-BSP,CHD,LOA INNR DIST,47808
KTE-BSP,CHD,LOA HOME,48811
KTE-BSP,LOA,LOA STR,49838
KTE-BSP,LOA,LOA ADV STR,50126
KTE-BSP,LOA,IB DIST,52494
KTE-BSP,LOA,IB-INR-DIST,53551
KTE-BSP,LOA,IB,54565
KTE-BSP,LOA,UMR DIST,55728
KTE-BSP,LOA,UMR INNR DIST,56767
KTE-BSP,LOA,UMR HOME,57819
KTE-BSP,LOA,L XING:,58279
KTE-BSP,LOA,UMR R HOME,58936
KTE-BSP,UMR,UMR STR,59928
KTE-BSP,UMR,UMR ADV STR,60247
KTE-BSP,UMR,GATE DIST,64387
KTE-BSP,UMR,GATE INNR DIST,65380
KTE-BSP,UMR,GATE SIG,66375
KTE-BSP,UMR,L XING:,66587
KTE-BSP,UMR,IB,67492
KTE-BSP,UMR,KKI DIST,69578
KTE-BSP,UMR,KKI INNR DIST,70557
KTE-BSP,UMR,KKI HOME,71575
KTE-BSP,KKI,KKI STR,72703
KTE-BSP,KKI,KKI ADV STR,73060
KTE-BSP,KKI,IB DIST,75479
KTE-BSP,KKI,IB-INR-DIST,76615
KTE-BSP,KKI,IB,77710
KTE-BSP,KKI,GATE SIG,78918
KTE-BSP,KKI,NEU SEC,79129
KTE-BSP,KKI,NRZB INNR DIST,80540
KTE-BSP,KKI,NRZB HOME,81572
KTE-BSP,NRZB,NRZB STR,82750
KTE-BSP,NRZB,NRZB ADV STR,83150
KTE-BSP,NRZB,L XING:,83766
KTE-BSP,NRZB,BRS DIST,86602
KTE-BSP,NRZB,BRS INNR DIST,87683
KTE-BSP,NRZB,BRS HOME,88752
KTE-BSP,BRS,BRS STR,90144
KTE-BSP,BRS,BRS ADV STR,90587
KTE-BSP,BRS,MDXR DIST,92269
KTE-BSP,BRS,MDXR INNR DIST,93422
KTE-BSP,BRS,MDXR HOME,94433
KTE-BSP,MDXR,MDXR STR,95475
KTE-BSP,MDXR,MDXR ADV STR,95834
KTE-BSP,MDXR,IB DIST,97378
KTE-BSP,MDXR,IB-INR-DIST,98645
KTE-BSP,MDXR,IB,99681
KTE-BSP,MDXR,GATE INNR DIST,100401
KTE-BSP,MDXR,GATE SIG,101440
KTE-BSP,MDXR,L XING:,101593
KTE-BSP,MDXR,GGT DIST,102918
KTE-BSP,MDXR,GGT INNR DIST,103949
KTE-BSP,MDXR,GGT HOME,105008
KTE-BSP,GGT,GGT STR,106329
KTE-BSP,GGT,GGT ADV STR,106645
KTE-BSP,GGT,IB DIST,110034
KTE-BSP,GGT,IB-INR-DIST,111085
KTE-BSP,GGT,IB,112081
KTE-BSP,GGT,BDWA DIST,115273
KTE-BSP,GGT,BDWA INNR DIST,116481
KTE-BSP,GGT,BDWA HOME,117624
KTE-BSP,BDWA,BDWA STR,118867
KTE-BSP,BDWA,BDWA ADV STR,119085
KTE-BSP,BDWA,IB DIST,119796
KTE-BSP,BDWA,IB-INR-DIST,120844
KTE-BSP,BDWA,IB,122186
KTE-BSP,BDWA,NEU SEC,122665
KTE-BSP,BDWA,GATE DIST,124116
KTE-BSP,BDWA,GATE INNR DIST,125112
KTE-BSP,BDWA,GATE SIG,126163
KTE-BSP,BDWA,L XING:,126368
KTE-BSP,BDWA,SDL HOME,126448
KTE-BSP,SDL,SDL STR,127664
KTE-BSP,SDL,SDL ADV STR,128384
KTE-BSP,SDL,SNGP DIST,130277
KTE-BSP,SDL,SNGP INNR DIST,131280
KTE-BSP,SDL,SNGP HOME,132299
KTE-BSP,SNGP,SNGP STR,133390
KTE-BSP,SNGP,SNGP ADV STR,133627
KTE-BSP,SNGP,IB DIST,138992
KTE-BSP,SNGP,IB-INR-DIST,139990
KTE-BSP,SNGP,IB,141016
KTE-BSP,SNGP,L XING:,143297
KTE-BSP,SNGP,BUH DIST,143787
KTE-BSP,SNGP,BUH INNR DIST,144900
KTE-BSP,SNGP,BUH HOME,145918
KTE-BSP,BUH,BUH STR,147155
KTE-BSP,BUH,BUH ADV STR,147374
KTE-BSP,BUH,IB DIST,149541
KTE-BSP,BUH,IB-INR-DIST,150537
KTE-BSP,BUH,IB,151569
KTE-BSP,BUH,GATE INNR DIST,152885
KTE-BSP,BUH,GATE SIG,153890
KTE-BSP,BUH,L XING:,154081
KTE-BSP,BUH,AAL HOME,154474
KTE-BSP,AAL,AAL STR,155551
KTE-BSP,AAL,AAL ADV STR,156259
KTE-BSP,AAL,IB DIST,161593
KTE-BSP,AAL,IB-INR-DIST,162619
KTE-BSP,AAL,IB,163870
KTE-BSP,AAL,APR DIST,164758
KTE-BSP,AAL,APR INNR DIST,166112
KTE-BSP,AAL,APR HOME,167139
KTE-BSP,APR,APR STR,168551
KTE-BSP,APR,APR ADV STR,169038
KTE-BSP,APR,NEU SEC,169960
KTE-BSP,APR,CLF DIST,170556
KTE-BSP,APR,CLF INNR DIST,171564
KTE-BSP,APR,CLF HOME,172584
KTE-BSP,CLF,CLF STR,174007
KTE-BSP,CLF,CLF ADV STR,174322
KTE-BSP,CLF,GATE DIST,175614
KTE-BSP,CLF,GATE INNR DIST,176159
KTE-BSP,CLF,GATE SIG,177135
KTE-BSP,CLF,JTI DIST,179296
KTE-BSP,CLF,JTI INNR DIST,180235
KTE-BSP,CLF,JTI HOME,181314
KTE-BSP,JTI,JTI STR,182846
KTE-BSP,JTI,JTI INT STR,183394
KTE-BSP,JTI,JTI ADV STR,183614
KTE-BSP,JTI,NEU SEC,188781
KTE-BSP,JTI,NIQ DIST,189449
KTE-BSP,JTI,NIQ INNR DIST,190479
KTE-BSP,JTI,NIQ HOME,191507
KTE-BSP,NIQ,NIQ STR,192747
KTE-BSP,NIQ,NIQ ADV STR,193058
KTE-BSP,NIQ,VKR DIST,196891
KTE-BSP,NIQ,VKR INNR DIST,197892
KTE-BSP,NIQ,VKR HOME,198885
KTE-BSP,VKR,VKR STR,200108
KTE-BSP,VKR,VKR ADV STR,200498
KTE-BSP,VKR,HRB DIST,207621
KTE-BSP,VKR,HRB INNR DIST,208675
KTE-BSP,VKR,HRB HOME,209704
KTE-BSP,HRB,HRB STR,210896
KTE-BSP,HRB,HRB ADV STR,211485
KTE-BSP,HRB,GATE DIST,215301
KTE-BSP,HRB,GATE INNR DIST,216390
KTE-BSP,HRB,GATE SIG,217401
KTE-BSP,HRB,PND HOME,217770
KTE-BSP,PND,PND STR,219251
KTE-BSP,PND,PND ADV STR,219757
KTE-BSP,PND,NEU SEC,220634
KTE-BSP,PND,SBRA DIST,220823
KTE-BSP,PND,SBRA INNR DIST,222192
KTE-BSP,PND,SBRA HOME,223305
KTE-BSP,SBRA,SBRA STR,224414
KTE-BSP,SBRA,SBRA ADV STR,224655
KTE-BSP,SBRA,KOI DIST,227351
KTE-BSP,SBRA,KOI INNR DIST,228506
KTE-BSP,SBRA,KOI HOME,229685
KTE-BSP,KOI,KOI STR,230829
KTE-BSP,KOI,L XING:,231091
KTE-BSP,KOI,KOI ADV STR,231152
KTE-BSP,KOI,BHTK DIST,239905
KTE-BSP,KOI,BHTK INNR DIST,240915
KTE-BSP,KOI,BHTK HOME,241912
KTE-BSP,BHTK,BHTK STR,242532
KTE-BSP,BHTK,BHTK ADV STR,242618
KTE-BSP,BHTK,KGS DIST,251370
KTE-BSP,BHTK,NEU SEC,251810
KTE-BSP,BHTK,KGS INNR DIST,252423
KTE-BSP,BHTK,KGS HOME,253434
KTE-BSP,KGS,KGS STR,254733
KTE-BSP,KGS,KGS ADV STR,255099
KTE-BSP,KGS,TGQ DIST,259563
KTE-BSP,KGS,TGQ INNR DIST,260607
KTE-BSP,KGS,TGQ HOME,261692
KTE-BSP,TGQ,TGQ STR,262881
KTE-BSP,TGQ,TGQ ADV STR,263197
KTE-BSP,TGQ,BIG DIST,269384
KTE-BSP,TGQ,BIG INNR DIST,270410
KTE-BSP,TGQ,BIG HOME,271397
KTE-BSP,BIG,BIG STR,272677
KTE-BSP,BIG,BIG ADV STR,273119
KTE-BSP,BIG,NEU SEC,274076
KTE-BSP,BIG,SLKR DIST,277103
KTE-BSP,BIG,SLKR INNR DIST,278093
KTE-BSP,BIG,SLKR HOME,279129
KTE-BSP,SLKR,SLKR STR,280458
KTE-BSP,SLKR,SLKR ADV STR,280802
KTE-BSP,SLKR,KGB DIST,284774
KTE-BSP,SLKR,KGB INNR DIST,285983
KTE-BSP,SLKR,KGB HOME,287020
KTE-BSP,KGB,KGB STR,288281
KTE-BSP,KGB,KGB ADV STR,288679
KTE-BSP,KGB,KLTR DIST,292500
KTE-BSP,KGB,KLTR INNR DIST,293581
KTE-BSP,KGB,KLTR HOME,294731
KTE-BSP,KLTR,KLTR STR,295861
KTE-BSP,KLTR,KLTR ADV STR,296196
KTE-BSP,KLTR,GTK DIST,300568
KTE-BSP,KLTR,NEU SEC,301293
KTE-BSP,KLTR,GTK INNR DIST,301575
KTE-BSP,KLTR,GTK HOME,302938
KTE-BSP,GTK,GTK STR,304284
KTE-BSP,GTK,GTK ADV STR,304713
KTE-BSP,GTK,A:AK8,305981
KTE-BSP,GTK,A:AK6,307335
KTE-BSP,GTK,A:AK4,308346
KTE-BSP,GTK,USL HOME,310349
KTE-BSP,USL,USL STR,311906
KTE-BSP,USL,USL ADV STR,312688
KTE-BSP,USL,SAG:AK2,313677
KTE-BSP,USL,NEU SEC,315142
KTE-BSP,USL,CORD HOME,315506
KTE-BSP,USL,BSP HOME,317677
KTE-BSP,USL,BSP R HOME,318880
KTE-BSP,BSP,BSP STR,320291
BSP-KTE,BSP,BSP STR,0
BSP-KTE,BSP,DGT STR,1210.81
BSP-KTE,BSP,DGT ADV STR,1800.4
BSP-KTE,BSP,CORDC HOME,2905.19
BSP-KTE,BSP,CORDC STR,4011.22
BSP-KTE,BSP,NEU SEC,4197.79
BSP-KTE,BSP,SAG:AK1,5507.41
BSP-KTE,BSP,USL HOME,6633.66
BSP-KTE,USL,USL STR,8591.1
BSP-KTE,USL,USL ADV STR,9181.1
BSP-KTE,USL,A:AK3,10826.1
BSP-KTE,USL,A:AK5,12226.1
BSP-KTE,USL,A:AK7,13602.1
BSP-KTE,USL,GTK HOME,14777.1
BSP-KTE,GTK,GTK STR,16053.1
BSP-KTE,GTK,GTK ADV STR,16533.1
BSP-KTE,GTK,NEU SEC,18082.1
BSP-KTE,GTK,KLTR DIST,21262.1
BSP-KTE,GTK,KLTR INNR DIST,22183.1
BSP-KTE,GTK,KLTR HOME,23262.1
BSP-KTE,KLTR,KLTR STR,24496.1
BSP-KTE,KLTR,KLTR ADV STR,24844.1
BSP-KTE,KLTR,KGB DIST,28825.1
BSP-KTE,KLTR,KGB INNR DIST,29815.1
BSP-KTE,KLTR,KGB HOME,30889.1
BSP-KTE,KGB,KGB STR,32103.1
BSP-KTE,KGB,KGB ADV STR,32565.1
BSP-KTE,KGB,SLKR DIST,36782.1
BSP-KTE,KGB,SLKR INNR DIST,37750.1
BSP-KTE,KGB,SLKR HOME,38752.1
BSP-KTE,SLKR,SLKR STR,40073.1
BSP-KTE,SLKR,SLKR ADV STR,40465.1
BSP-KTE,SLKR,BIG DIST,44380.1
BSP-KTE,SLKR,BIG INNR DIST,45394.1
BSP-KTE,SLKR,NEU SEC,46107.1
BSP-KTE,SLKR,BIG HOME,46381.1
BSP-KTE,BIG,BIG STR,47719.1
BSP-KTE,BIG,BIG ADV STR,48254.1
BSP-KTE,BIG,TGQ DIST,54527.1
BSP-KTE,BIG,TGQ INNR DIST,55577.1
BSP-KTE,BIG,TGQ HOME,56620.1
BSP-KTE,TGQ,TGQ STR,57774.1
BSP-KTE,TGQ,TGQ ADV STR,58105.1
BSP-KTE,TGQ,KGS DIST,62486.1
BSP-KTE,TGQ,KGS INNR DIST,63510.1
BSP-KTE,TGQ,KGS HOME,64641.1
BSP-KTE,KGS,KGS STR,66062.1
BSP-KTE,KGS,KGS ADV STR,66426.1
BSP-KTE,KGS,NEU SEC,67961.1
BSP-KTE,KGS,BHTK DIST,77182.1
BSP-KTE,KGS,BHTK INNR DIST,78282.1
BSP-KTE,KGS,BHTK HOME,79282.1
BSP-KTE,BHTK,BHTK STR,80038.1
BSP-KTE,BHTK,BHTK ADV STR,80235.1
BSP-KTE,BHTK,KOI DIST,87999.1
BSP-KTE,BHTK,KOI INNR DIST,89116.1
BSP-KTE,BHTK,KOI HOME,90218.1
BSP-KTE,BHTK,L XING:,90534.1
BSP-KTE,KOI,KOI STR,91585.1
BSP-KTE,KOI,KOI ADV STR,91882.1
BSP-KTE,KOI,SBRA DIST,94662.1
BSP-KTE,KOI,SBRA INNR DIST,95747.1
BSP-KTE,KOI,SBRA HOME,96791.1
BSP-KTE,SBRA,SBRA STR,97947.1
BSP-KTE,SBRA,SBRA ADV STR,98183.1
BSP-KTE,SBRA,PND DIST,101394.1
BSP-KTE,SBRA,PND INNR DIST,102552.1
BSP-KTE,SBRA,PND HOME,103880.1
BSP-KTE,PND,PND STR,105428.1
BSP-KTE,PND,PND ADV STR,105878.1
BSP-KTE,PND,L XING:,106163.1
BSP-KTE,PND,HRB DIST,110027.1
BSP-KTE,PND,HRB INNR DIST,111051.1
BSP-KTE,PND,HRB HOME,112125.1
BSP-KTE,HRB,HRB STR,113752.1
BSP-KTE,HRB,HRB ADV STR,114271.1
BSP-KTE,HRB,VKR DIST,121085.1
BSP-KTE,HRB,VKR INNR DIST,122083.1
BSP-KTE,HRB,VKR HOME,123143.1
BSP-KTE,VKR,VKR STR,124324.1
BSP-KTE,VKR,VKR ADV STR,124595.1
BSP-KTE,VKR,NIQ DIST,128180.1
BSP-KTE,VKR,NIQ INNR DIST,129173.1
BSP-KTE,VKR,NIQ HOME,130423.1
BSP-KTE,NIQ,NIQ STR,131720.1
BSP-KTE,NIQ,NIQ ADV STR,132123.1
BSP-KTE,NIQ,NEU SEC,134823.1
BSP-KTE,NIQ,JTI DIST,137731.1
BSP-KTE,NIQ,JTI INNR DIST,138818.1
BSP-KTE,NIQ,JTI HOME,139931.1
BSP-KTE,JTI,JTI STR,141745.1
BSP-KTE,JTI,JTI ADV STR,142334.1
BSP-KTE,JTI,GATE DIST,144058.1
BSP-KTE,JTI,GATE INNR DIST,145080.1
BSP-KTE,JTI,GATE SIG,146103.1
BSP-KTE,JTI,CLF DIST,146856.1
BSP-KTE,JTI,CLF INNR DIST,147888.1
BSP-KTE,JTI,CLF HOME,148938.1
BSP-KTE,CLF,CLF STR,150421.1
BSP-KTE,CLF,CLF INT STR,151218.1
BSP-KTE,CLF,CLF ADV STR,151425.1
BSP-KTE,CLF,APR DIST,152156.1
BSP-KTE,CLF,APR INNR DIST,153234.1
BSP-KTE,CLF,NEU SEC,153661.1
BSP-KTE,CLF,APR HOME,154186.1
BSP-KTE,CLF,APR R HOME,154689.1
BSP-KTE,APR,APR STR,156078.1
BSP-KTE,APR,APR ADV STR,156440.1
BSP-KTE,APR,IB-INR-DIST,157148.1
BSP-KTE,APR,IB,158159.1
BSP-KTE,APR,AAL DIST,165215.1
BSP-KTE,APR,AAL INNR DIST,166230.1
BSP-KTE,APR,AAL HOME,167291.1
BSP-KTE,AAL,AAL STR,168659.1
BSP-KTE,AAL,AAL ADV STR,169044.1
BSP-KTE,AAL,AAL GATE SIG,169604.1
BSP-KTE,AAL,IB-INR-DIST,169969.1
BSP-KTE,AAL,IB,170945.1
BSP-KTE,AAL,BUH DIST,173302.1
BSP-KTE,AAL,BUH INNR DIST,174307.1
BSP-KTE,AAL,BUH HOME,176069.1
BSP-KTE,BUH,BUH STR,177361.1
BSP-KTE,BUH,BUH ADV STR,177637.1
BSP-KTE,BUH,IB DIST,180046.1
BSP-KTE,BUH,IB-INR-DIST,181110.1
BSP-KTE,BUH,IB,182144.1
BSP-KTE,BUH,SNGP DIST,187731.1
BSP-KTE,BUH,SNGP INNR DIST,188730.1
BSP-KTE,BUH,SNGP HOME,189766.1
BSP-KTE,SNGP,SNGP STR,190886.1
BSP-KTE,SNGP,SNGP ADV STR,191127.1
BSP-KTE,SNGP,SDL DIST,192704.1
BSP-KTE,SNGP,SDL INNR DIST,193891.1
BSP-KTE,SNGP,SDL HOME,195002.1
BSP-KTE,SDL,SDL STR,196657.1
BSP-KTE,SDL,SDL ADV STR,197223.1
BSP-KTE,SDL,IB DIST,198341.1
BSP-KTE,SDL,IB-INR-DIST,199365.1
BSP-KTE,SDL,IB,200402.1
BSP-KTE,SDL,NEU SEC,200859.1
BSP-KTE,SDL,BDWA DIST,202230.1
BSP-KTE,SDL,BDWA INNR DIST,203277.1
BSP-KTE,SDL,BDWA HOME,204232.1
BSP-KTE,BDWA,BDWA STR,205403.1
BSP-KTE,BDWA,BDWA ADV STR,205679.1
BSP-KTE,BDWA,IB DIST,209832.1
BSP-KTE,BDWA,IB-INNR-DIST,210895.1
BSP-KTE,BDWA,IB,211965.1
BSP-KTE,BDWA,GGT DIST,214572.1
BSP-KTE,BDWA,GGT INNR DIST,215623.1
BSP-KTE,BDWA,GGT HOME,216622.1
BSP-KTE,GGT,GGT STR,217882.1
BSP-KTE,GGT,GGT ADV STR,218195.1
BSP-KTE,GGT,GATE DIST,219438.1
BSP-KTE,GGT,GATE INNR DIST,220459.1
BSP-KTE,GGT,GATE SIG,221730.1
BSP-KTE,GGT,L XING:,221914.1
BSP-KTE,GGT,IB-INR-DIST,222281.1
BSP-KTE,GGT,IB,223703.1
BSP-KTE,GGT,MDXR DIST,225468.1
BSP-KTE,GGT,MDXR INNR DIST,226511.1
BSP-KTE,GGT,MDXR HOME,227520.1
BSP-KTE,MDXR,MDXR STR,228707.1
BSP-KTE,MDXR,MDXR ADV STR,229091.1
BSP-KTE,MDXR,BRS DIST,230440.1
BSP-KTE,MDXR,BRS INNR DIST,231579.1
BSP-KTE,MDXR,BRS HOME,232634.1
BSP-KTE,BRS,BRS STR,234195.1
BSP-KTE,BRS,BRS ADV STR,234637.1
BSP-KTE,BRS,GATE DIST,237445.1
BSP-KTE,BRS,GATE INNR DIST,238516.1
BSP-KTE,BRS,GATE SIG,239497.1
BSP-KTE,BRS,L XING:,239685.1
BSP-KTE,BRS,NRZB HOME,240110.1
BSP-KTE,NRZB,NRZB STR,241537.1
BSP-KTE,NRZB,NRZB ADV STR,241802.1
BSP-KTE,NRZB,GATE INNR DIST,243148.1
BSP-KTE,NRZB,GATE SIG,244143.1
BSP-KTE,NRZB,NEU SEC,244713.1
BSP-KTE,NRZB,IB,245050.1
BSP-KTE,NRZB,KKI DIST,248282.1
BSP-KTE,NRZB,KKI INNR DIST,249298.1
